hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax
2024-08-07-12-55-17,2,5640,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.800003,0.000000,25817.349609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,4470,4796,4934,5058,5275,5480,5698,5971,6152,6387,6716,7218,7575,8096,9037,10001,10461,11408,12510,12847,13083,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5660,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.452454,0.000000,25727.777344,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,4475,4840,4986,5116,5342,5547,5763,6026,6190,6395,6682,7156,7531,8070,9000,9922,10338,11212,13590,14140,14396,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5680,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.199997,0.000000,26175.099609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,4365,4693,4833,4963,5192,5405,5641,5928,6105,6331,6650,7142,7540,8079,8916,9762,10348,12036,12983,13423,13548,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5700,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,109.250000,0.000000,27978.500000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,4115,4402,4512,4615,4827,5076,5358,5664,5843,6058,6331,6728,7035,7486,8282,9345,10078,11898,14004,14452,14751,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5720,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.250000,0.000000,26182.849609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,4382,4686,4819,4945,5171,5389,5621,5914,6097,6327,6640,7147,7540,8111,9042,9975,10445,11658,12529,12720,12755,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5740,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.099998,0.000000,26148.800781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,4402,4752,4896,5022,5245,5454,5680,5947,6101,6286,6531,6949,7296,7924,8947,9889,10500,12679,14072,14546,14647,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5760,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.449997,0.000000,26229.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,4399,4724,4861,4988,5214,5425,5655,5933,6102,6304,6570,6987,7335,7889,8785,9728,10183,11540,12727,12980,13138,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5780,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.497498,0.000000,26240.509766,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,4385,4686,4811,4929,5146,5354,5586,5879,6074,6327,6673,7173,7585,8210,9132,9938,10331,11340,13609,13791,13920,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5800,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.852661,0.000000,27871.679688,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,4085,4425,4553,4672,4915,5163,5420,5701,5863,6041,6255,6583,6848,7350,8322,9569,10096,11360,13457,14545,14660,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5820,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.297501,0.000000,26190.310547,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,4406,4743,4882,5014,5244,5463,5695,5959,6111,6294,6543,6935,7274,7847,8741,9698,10153,11432,14940,15177,15308,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5840,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.852486,0.000000,26083.986328,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,4412,4727,4861,4991,5216,5424,5647,5930,6107,6328,6622,7109,7486,8061,9005,9942,10465,11640,14036,14717,14833,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5860,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.997559,0.000000,25608.824219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,4477,4856,5009,5142,5367,5567,5779,6041,6207,6428,6745,7230,7557,8056,8920,9854,10498,12298,13541,14002,14183,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5880,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.902657,0.000000,27885.431641,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,4122,4414,4526,4633,4855,5099,5355,5639,5811,6016,6268,6670,6997,7513,8502,9511,10054,11084,14902,15830,16011,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5900,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.199997,0.000000,26166.650391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,4396,4743,4889,5021,5257,5475,5699,5946,6090,6258,6478,6841,7179,7734,8681,9662,10382,11974,15143,15984,16213,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5920,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.900002,0.000000,26342.650391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,4372,4673,4801,4920,5136,5342,5567,5855,6046,6286,6610,7111,7495,8096,9032,9957,10414,11507,12938,14262,14689,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5940,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.599998,0.000000,26272.800781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,4331,4646,4783,4911,5138,5358,5603,5923,6137,6401,6740,7210,7538,8025,8850,9753,10167,11584,12889,13157,13195,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5960,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.147507,0.000000,26160.611328,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,4431,4797,4944,5076,5314,5538,5759,5990,6118,6273,6473,6797,7079,7586,8438,9568,10209,12234,12984,13518,13769,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,5980,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,109.552673,0.000000,28053.435547,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,4112,4395,4500,4600,4804,5024,5262,5548,5735,5980,6311,6760,7070,7553,8475,9410,9956,11049,12593,12858,12994,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6000,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.397499,0.000000,26221.660156,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,4380,4718,4864,5002,5242,5458,5687,5952,6106,6291,6533,6911,7239,7818,8749,9793,10269,11453,13803,14100,14360,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6020,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.502502,0.000000,26248.990234,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,4389,4694,4823,4943,5165,5375,5610,5905,6091,6314,6619,7089,7457,7990,8898,9892,10636,11890,15256,15691,15752,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6040,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.400002,0.000000,26215.599609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,4412,4736,4874,5002,5226,5442,5670,5935,6093,6282,6548,6976,7352,7888,8738,9831,10354,11426,13391,14110,14246,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6060,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.349998,0.000000,25701.800781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,4453,4800,4948,5075,5294,5490,5697,5974,6175,6452,6832,7360,7741,8255,9068,9972,10435,11968,12799,12978,13066,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6080,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.197357,0.000000,27699.824219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,4066,4432,4564,4694,4968,5253,5536,5819,5968,6129,6329,6652,6907,7292,7967,9107,9896,10931,14277,15412,15655,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6100,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.502502,0.000000,26244.791016,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319,4379,4670,4791,4906,5126,5341,5579,5881,6070,6310,6629,7158,7578,8181,9123,10004,10584,13030,15911,16147,16196,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6120,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.599998,0.000000,26268.650391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,4333,4650,4790,4921,5164,5392,5636,5936,6129,6363,6674,7145,7496,8019,8888,9823,10245,11544,13491,14050,14099,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6140,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.599998,0.000000,26267.449219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,4393,4709,4847,4971,5200,5418,5650,5923,6085,6282,6561,6996,7351,7873,8687,9702,10158,11759,16352,16980,17030,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6160,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,103.849998,0.000000,26594.250000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,4326,4688,4830,4957,5181,5393,5621,5883,6031,6211,6447,6828,7163,7727,8648,9628,10109,11010,13189,14059,14229,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6180,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,106.699997,0.000000,27324.900391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,4145,4448,4567,4682,4913,5150,5392,5681,5854,6054,6301,6683,7019,7538,8712,9867,10395,12163,14428,15191,15357,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6200,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.449997,0.000000,26231.150391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1365,4372,4684,4813,4936,5160,5375,5612,5904,6089,6325,6651,7121,7496,8071,9052,9881,10354,11391,12410,13886,14108,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6220,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.400002,0.000000,26219.650391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,4333,4682,4832,4971,5226,5462,5703,5982,6146,6349,6628,7032,7346,7802,8626,9515,10030,10870,11727,12031,12282,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6240,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.550003,0.000000,26257.550781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,4382,4697,4827,4950,5172,5384,5614,5901,6080,6302,6613,7068,7438,7976,8853,9945,10446,12352,15961,16438,16684,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6260,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,106.500000,0.000000,27275.050781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,4140,4478,4617,4751,5037,5312,5562,5812,5950,6104,6305,6634,6921,7497,8610,9701,10278,12177,15769,16594,17069,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6280,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.150002,0.000000,25899.900391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,4414,4767,4909,5041,5273,5487,5711,5984,6156,6372,6681,7170,7533,8066,8995,9926,10458,13479,17039,17764,17998,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6300,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.150002,0.000000,26163.099609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,4394,4737,4876,5002,5233,5455,5690,5959,6121,6315,6578,7012,7352,7882,8769,9706,10154,11182,12995,13763,13850,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6320,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.300003,0.000000,26193.099609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,4393,4713,4841,4961,5178,5382,5607,5898,6088,6322,6641,7114,7487,8071,9071,9886,10324,12150,16234,16810,16947,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6340,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.250000,0.000000,26181.199219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,4369,4689,4827,4954,5180,5391,5623,5917,6096,6318,6621,7100,7482,8098,9029,9910,10402,11582,13872,14160,14301,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6360,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.949997,0.000000,27903.599609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,4119,4421,4537,4648,4882,5140,5413,5709,5876,6056,6270,6576,6824,7226,8073,9182,9880,11892,13826,14243,14434,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6380,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.300003,0.000000,26200.400391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271,4390,4713,4848,4968,5187,5399,5631,5920,6102,6322,6628,7093,7447,7993,8892,9781,10308,11871,13740,14138,14197,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6400,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.750000,0.000000,26056.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327,4425,4797,4949,5080,5311,5522,5738,5979,6117,6288,6514,6892,7225,7765,8678,9664,10291,13731,15674,15821,15896,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6420,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.300003,0.000000,26190.150391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1289,4396,4717,4854,4981,5208,5416,5650,5937,6112,6320,6599,7044,7418,7978,8935,9874,10258,11454,14441,15301,15389,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6440,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.150002,0.000000,26159.000000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,4394,4729,4871,5003,5235,5450,5677,5955,6126,6329,6603,7040,7392,7949,8792,9745,10373,11746,13931,14230,14445,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6460,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,107.000000,0.000000,27394.800781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,4122,4471,4604,4735,5013,5290,5542,5805,5958,6129,6349,6707,7022,7505,8390,9566,10117,10900,11617,11872,12230,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6480,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.199997,0.000000,25659.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,4476,4836,4992,5127,5351,5549,5755,6010,6174,6391,6711,7218,7600,8163,8980,9815,10260,11318,15733,16043,16077,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6500,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.800003,0.000000,26065.099609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,4425,4764,4907,5037,5265,5478,5706,5971,6125,6315,6568,7004,7366,7908,8809,9725,10209,11235,15034,15911,16151,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6520,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.500000,0.000000,25987.400391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,4432,4776,4920,5050,5282,5497,5726,5992,6147,6334,6596,7027,7364,7894,8766,9620,10105,11693,15211,16795,16994,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6540,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.800003,0.000000,26060.849609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,4409,4776,4920,5051,5282,5501,5726,5981,6129,6310,6557,6999,7372,7921,8849,9799,10378,11555,15301,15738,15928,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6560,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,107.099998,0.000000,27426.250000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,4144,4444,4558,4667,4899,5159,5429,5725,5895,6096,6353,6750,7088,7631,8619,9613,10197,11552,12869,13126,13162,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6580,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.500000,0.000000,25993.000000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,4426,4742,4875,4997,5216,5422,5652,5953,6155,6403,6726,7199,7570,8062,8996,9995,10665,12480,13514,13687,13740,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6600,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.147530,0.000000,25894.667969,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,4462,4839,4988,5123,5353,5563,5775,6007,6141,6300,6509,6864,7217,7788,8782,9899,10455,12030,14284,15080,15227,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6620,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.152466,0.000000,25903.882812,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,4457,4812,4959,5092,5321,5533,5750,6002,6151,6339,6592,7022,7398,7958,8836,9703,10214,11400,13026,13352,13403,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6640,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.750000,0.000000,26060.699219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,4408,4772,4926,5061,5294,5510,5735,5988,6136,6318,6572,6986,7325,7850,8846,9923,10430,11453,14411,15598,15812,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6660,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,105.599998,0.000000,27040.900391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,4143,4778,4971,5128,5378,5584,5768,5945,6039,6138,6252,6406,6510,6659,6957,7815,8417,10287,11545,11831,12054,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6680,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,98.400002,0.000000,25201.650391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1466,4844,5206,5331,5437,5617,5781,5943,6117,6216,6336,6491,6753,7024,7512,8306,9171,9851,11564,14784,15194,15345,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6700,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.647545,0.000000,25769.169922,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,4621,5054,5200,5323,5535,5716,5886,6060,6161,6275,6421,6625,6788,7106,7948,8956,9694,10859,13996,14467,14610,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6720,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.302452,0.000000,25681.226562,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,4643,5080,5229,5352,5557,5734,5903,6075,6170,6279,6415,6610,6767,7079,7914,8946,9586,12255,15510,15913,16177,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6740,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.647545,0.000000,25769.771484,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,4612,5070,5221,5347,5554,5733,5904,6080,6179,6291,6428,6624,6777,7043,7827,8916,9597,10841,13357,13826,14022,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6760,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,105.952583,0.000000,27135.761719,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,4076,4740,4948,5114,5376,5580,5764,5942,6037,6139,6259,6415,6520,6658,6900,7362,8037,9644,14489,15236,15268,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,2,6780,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.150002,0.000000,25639.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,4653,5079,5223,5344,5544,5722,5892,6071,6170,6286,6431,6657,6854,7265,8164,9344,10035,11309,15963,18338,18435,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
