hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax
2024-08-07-12-55-17,0,6260,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,106.599998,0.000000,27298.050781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,4155,4479,4611,4743,5034,5308,5563,5809,5944,6099,6295,6594,6877,7486,8523,9707,10249,12287,15625,16951,17174,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6280,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.250000,0.000000,25921.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,4418,4757,4903,5036,5271,5487,5713,5982,6150,6370,6684,7159,7516,8053,8951,9866,10423,13301,16724,17256,17399,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6300,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.400002,0.000000,26222.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,4380,4726,4874,5006,5233,5448,5680,5950,6110,6303,6558,6966,7320,7850,8755,9681,10082,11128,13399,14156,14348,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6320,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.199997,0.000000,26172.699219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,4395,4710,4840,4961,5184,5398,5624,5906,6089,6327,6643,7124,7517,8035,9101,9902,10362,12113,16190,16801,16913,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6340,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.099998,0.000000,26144.050781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,4393,4703,4837,4960,5184,5400,5636,5925,6104,6328,6633,7105,7483,8073,9091,9896,10367,11430,13858,14205,14328,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6360,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.750000,0.000000,27852.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,4126,4427,4542,4655,4891,5159,5435,5730,5892,6070,6287,6600,6839,7245,8074,9094,9936,11747,13294,13618,13754,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6380,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.449997,0.000000,26237.849609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,4394,4708,4842,4964,5185,5395,5625,5913,6092,6314,6602,7070,7410,7977,8875,9803,10358,11900,13571,13820,13924,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6400,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.699997,0.000000,26047.550781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,4432,4803,4952,5082,5317,5531,5748,5987,6124,6288,6509,6888,7213,7735,8725,9639,10276,13708,15965,16306,16328,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6420,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.150002,0.000000,26150.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,4408,4726,4863,4986,5209,5425,5657,5941,6110,6317,6595,7063,7428,7984,8932,9820,10236,11234,14696,15312,15419,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6440,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.949997,0.000000,26104.900391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,4402,4738,4880,5011,5244,5463,5698,5969,6137,6343,6625,7058,7392,7935,8796,9757,10403,11685,13309,13740,13862,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6460,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,106.849998,0.000000,27360.250000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,4124,4478,4610,4741,5021,5301,5557,5818,5963,6134,6352,6698,7012,7497,8387,9581,10142,10925,11680,11864,11896,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6480,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.349998,0.000000,25698.199219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434,4470,4822,4974,5108,5336,5540,5752,6012,6176,6388,6701,7235,7610,8165,8973,9777,10271,11330,15701,15948,21679,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6500,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.650002,0.000000,26033.650391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,4431,4775,4917,5045,5278,5491,5719,5981,6137,6322,6562,6959,7329,7904,8762,9757,10242,11234,14259,15254,15366,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6520,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.650002,0.000000,26033.300781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,4416,4765,4911,5046,5278,5490,5721,5992,6149,6340,6601,7014,7343,7844,8704,9559,10057,11565,14734,16254,16395,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6540,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.699997,0.000000,26042.849609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1179,4412,4782,4931,5064,5298,5510,5729,5977,6128,6306,6553,6977,7351,7887,8800,9744,10235,12033,14776,15473,15516,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6560,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,107.300003,0.000000,27474.150391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,4142,4439,4554,4664,4897,5154,5417,5706,5879,6083,6348,6753,7079,7603,8643,9623,10175,11326,12470,12799,12907,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6580,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.599998,0.000000,26017.900391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1274,4413,4731,4865,4990,5216,5423,5647,5937,6133,6388,6729,7197,7542,8073,9013,9996,10654,12626,13626,13865,14140,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6600,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.897537,0.000000,25830.419922,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,4469,4852,5004,5137,5368,5579,5794,6026,6159,6316,6526,6884,7216,7765,8780,9865,10548,12158,14881,16224,16393,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6620,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.102470,0.000000,25893.882812,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1341,4455,4817,4967,5098,5323,5533,5751,6004,6152,6338,6593,7003,7370,7943,8835,9780,10309,11319,12443,13090,13134,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6640,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.900002,0.000000,26087.250000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190,4403,4770,4919,5052,5285,5500,5727,5982,6133,6320,6567,6976,7312,7858,8840,9939,10402,11545,14188,15142,15366,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6660,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,105.550003,0.000000,27025.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,4162,4784,4973,5129,5382,5583,5760,5936,6030,6133,6253,6408,6512,6655,6944,7756,8372,10443,11543,11910,11984,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6680,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,98.449997,0.000000,25204.400391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458,4849,5203,5324,5432,5615,5779,5937,6110,6213,6335,6498,6758,7015,7503,8281,9174,9823,11467,14284,14614,14807,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6700,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.497543,0.000000,25733.121094,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,4634,5063,5212,5338,5545,5722,5895,6074,6175,6290,6433,6635,6796,7101,7893,8963,9724,10877,14213,14669,14729,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6720,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.452454,0.000000,25727.427734,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1256,4637,5076,5220,5341,5544,5725,5893,6066,6162,6276,6419,6618,6777,7112,7914,8880,9449,12084,14816,15551,15662,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6740,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.797539,0.000000,25814.869141,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166,4578,5049,5208,5338,5553,5735,5901,6072,6170,6280,6420,6617,6769,7043,7814,8952,9619,10897,13437,14110,14251,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6760,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,105.902588,0.000000,27122.662109,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,4074,4751,4956,5119,5380,5587,5770,5949,6043,6143,6260,6411,6514,6651,6892,7374,7989,9632,14675,15179,15255,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6780,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.849998,0.000000,25569.800781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,4656,5085,5229,5353,5561,5740,5907,6079,6177,6293,6443,6667,6871,7272,8201,9385,9999,11198,16930,19186,19260,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6800,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.050003,0.000000,25617.500000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,4668,5088,5232,5353,5557,5737,5905,6079,6175,6287,6430,6640,6822,7176,8023,9075,9782,11345,15404,16106,16206,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6820,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.900002,0.000000,25579.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,4680,5099,5243,5365,5567,5744,5909,6079,6176,6293,6438,6656,6841,7216,8055,9127,9908,11364,12562,12804,13037,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6840,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.449997,0.000000,25973.550781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,4535,5024,5179,5309,5520,5701,5869,6040,6135,6246,6388,6593,6755,7078,7809,8863,9641,11861,13080,13500,13553,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6860,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,104.197456,0.000000,26684.748047,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,4243,4857,5037,5186,5428,5626,5807,5982,6074,6179,6301,6460,6568,6718,7022,7797,8664,10204,11387,13101,13161,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6880,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,97.652382,0.000000,25003.861328,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531,4855,5215,5338,5444,5627,5795,5962,6142,6245,6372,6543,6833,7115,7670,8583,9817,10862,12639,21006,23328,23632,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6900,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.050003,0.000000,25358.400391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260,4760,5156,5291,5406,5596,5767,5931,6104,6205,6322,6476,6725,6974,7455,8386,9496,10135,11637,16408,16883,17214,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6920,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.800003,0.000000,25558.400391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,4664,5102,5249,5374,5582,5760,5926,6097,6191,6302,6444,6646,6813,7134,7995,9117,9873,11864,14726,15313,15538,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6940,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.400002,0.000000,26227.000000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,4438,4956,5126,5266,5496,5689,5865,6042,6136,6244,6372,6547,6676,6890,7505,8697,9325,12382,14925,15173,15345,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6960,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.597496,0.000000,26271.757812,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,4358,4905,5082,5228,5465,5659,5834,6012,6108,6213,6344,6529,6665,6896,7564,8663,9290,11239,13297,14091,14201,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,6980,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.252426,0.000000,25409.320312,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,4704,5119,5261,5384,5588,5766,5935,6111,6211,6331,6486,6716,6922,7344,8169,9371,10300,12328,16098,16455,16501,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7000,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.550003,0.000000,25496.150391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,4676,5106,5253,5376,5580,5755,5923,6100,6199,6318,6467,6698,6900,7312,8215,9167,9848,11194,14745,15191,15338,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7020,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.550003,0.000000,25487.500000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,4644,5091,5241,5369,5577,5758,5932,6116,6221,6347,6507,6754,6965,7356,8117,9125,9833,12063,14439,15079,15291,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7040,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.050003,0.000000,26126.199219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,4440,4972,5144,5286,5513,5704,5876,6052,6150,6263,6405,6608,6767,7039,7721,8720,9586,11335,14155,14576,14786,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7060,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.849998,0.000000,26334.900391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187,4263,4883,5080,5236,5482,5686,5868,6049,6149,6262,6398,6590,6734,6973,7446,8121,8644,10467,12542,12786,12995,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7080,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,97.599998,0.000000,24992.199219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,4756,5178,5319,5436,5641,5825,6003,6194,6305,6442,6638,6970,7251,7651,8410,9497,10205,12352,17560,17851,18017,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7100,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,97.900002,0.000000,25065.550781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323,4816,5216,5349,5460,5648,5819,5989,6172,6275,6400,6567,6830,7062,7479,8368,9452,10089,11207,11909,12259,12475,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7120,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,98.500000,0.000000,25227.800781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,4717,5141,5286,5409,5616,5796,5971,6157,6265,6393,6566,6843,7080,7472,8209,9442,10343,12234,15270,15492,15633,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7140,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,104.650002,0.000000,26795.099609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,4220,4769,4958,5117,5373,5581,5767,5951,6050,6160,6295,6472,6597,6792,7336,8393,9123,11756,15191,15924,16014,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7160,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.599998,0.000000,25758.500000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,4459,4961,5129,5273,5511,5711,5896,6089,6201,6330,6497,6765,6991,7368,8002,9098,9868,10833,12051,12682,12830,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7180,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.400002,0.000000,25449.000000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,4606,5027,5183,5312,5531,5722,5908,6104,6216,6354,6536,6839,7120,7656,8571,9579,10113,11283,12788,13415,13679,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7200,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.050003,0.000000,25622.150391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,4455,4848,5005,5142,5381,5598,5822,6088,6252,6468,6757,7187,7516,7984,8755,9774,10297,11346,15692,16130,16311,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7220,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.947563,0.000000,25593.875000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1296,4511,4878,5024,5152,5368,5574,5793,6045,6208,6417,6698,7171,7552,8091,8987,10004,10539,11621,14094,14298,14585,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7240,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,106.349998,0.000000,27230.099609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,4169,4476,4599,4723,4999,5292,5573,5852,5999,6170,6384,6730,7053,7625,8483,9453,10139,11204,14534,15026,15301,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7260,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.849998,0.000000,25565.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,4503,4860,5008,5139,5362,5566,5783,6049,6213,6418,6715,7200,7568,8132,9034,10028,10541,11921,14733,15608,15757,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7280,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.352425,0.000000,25441.820312,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,4494,4866,5014,5146,5366,5573,5797,6080,6263,6497,6833,7334,7678,8206,9077,9960,10473,13059,15998,16393,16467,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7300,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,97.599998,0.000000,24994.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461,4596,5017,5172,5304,5523,5715,5915,6147,6299,6504,6822,7347,7724,8291,9255,10070,10557,11901,15487,16221,16546,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7320,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.000000,0.000000,25601.099609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,4469,4829,4979,5112,5341,5558,5794,6070,6243,6462,6765,7224,7588,8118,8982,9915,10409,11557,13191,13818,13860,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7340,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,106.497398,0.000000,27271.634766,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,4168,4510,4650,4793,5081,5351,5598,5850,5988,6143,6340,6629,6873,7311,8280,9420,10139,11465,13287,13670,13716,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7360,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.099998,0.000000,25637.900391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,4477,4833,4987,5121,5358,5574,5790,6049,6206,6400,6667,7145,7555,8187,9115,10064,10542,12067,13011,13337,13484,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7380,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.202446,0.000000,25657.175781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,4456,4833,4989,5122,5353,5564,5786,6045,6208,6417,6695,7157,7532,8073,9004,9947,10431,11815,13294,14247,14420,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,0,7400,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.000000,0.000000,25606.000000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,4450,4873,5035,5177,5418,5638,5867,6119,6268,6455,6717,7129,7435,7858,8598,9644,10265,11539,13482,13804,13852,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
