hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax
2024-08-07-12-55-17,1,5420,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.150002,0.000000,27688.849609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,4107,4408,4524,4638,4870,5121,5379,5670,5851,6083,6391,6851,7190,7687,8579,9730,10377,11884,14632,15192,15349,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5440,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.349998,0.000000,25441.599609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,4455,4847,5010,5152,5391,5607,5833,6120,6310,6570,6920,7381,7686,8118,8867,9702,10184,11606,13321,13826,14112,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5460,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.447548,0.000000,25721.472656,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,4416,4767,4929,5076,5331,5554,5784,6062,6240,6477,6816,7276,7600,8058,8849,9835,10367,11428,14194,14731,14901,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5480,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.500000,0.000000,25989.599609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258,4422,4753,4894,5025,5257,5475,5707,5982,6146,6348,6624,7113,7478,7996,8878,9826,10412,12144,14336,14875,15074,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5500,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.402473,0.000000,25963.533203,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,4448,4775,4912,5036,5259,5464,5686,5961,6131,6347,6642,7109,7470,7979,8882,9930,10460,11990,14064,14860,15037,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5520,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.500000,0.000000,27784.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,4147,4422,4531,4633,4844,5084,5345,5644,5830,6053,6334,6754,7057,7558,8498,9674,10342,12118,15972,16154,16268,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5540,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.647522,0.000000,26023.765625,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,4453,4780,4914,5035,5254,5464,5693,5969,6134,6331,6595,6994,7334,7900,8843,9864,10383,12087,14609,15023,15102,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5560,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.952492,0.000000,26112.037109,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241,4341,4662,4799,4927,5157,5385,5646,5991,6213,6488,6826,7311,7646,8134,9107,9867,10297,11178,15237,15639,15880,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5580,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.050003,0.000000,26130.599609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,4398,4690,4818,4939,5162,5379,5612,5911,6109,6368,6706,7204,7585,8159,9054,9951,10383,11245,14826,15221,15365,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5600,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,107.650002,0.000000,27570.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,4086,4441,4573,4702,4970,5243,5509,5804,5964,6140,6362,6678,6929,7324,8150,9449,10182,12292,13975,16186,16487,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5620,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.897514,0.000000,26092.962891,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,4419,4711,4835,4954,5180,5405,5642,5938,6122,6347,6657,7133,7508,8116,9149,10039,10443,11156,15528,16491,16688,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5640,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.699997,0.000000,25787.199219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,4478,4801,4936,5060,5282,5488,5708,5977,6160,6404,6735,7222,7582,8127,9034,9993,10357,11446,12604,13180,13295,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5660,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.552452,0.000000,25744.279297,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,4462,4830,4981,5113,5334,5539,5758,6021,6182,6389,6697,7183,7564,8084,8932,9842,10366,11212,13502,14336,14452,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5680,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.050003,0.000000,26130.599609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309,4384,4710,4848,4971,5191,5399,5628,5916,6103,6336,6654,7148,7537,8092,8958,9845,10352,11856,12750,12918,13238,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5700,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,109.400002,0.000000,28018.849609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,4099,4395,4505,4609,4828,5079,5359,5674,5859,6066,6328,6698,6984,7429,8203,9225,9941,11804,13612,13901,13990,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5720,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.349998,0.000000,26204.250000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,4374,4685,4815,4939,5165,5382,5619,5913,6101,6327,6637,7125,7498,8065,9072,9966,10445,11580,13222,13576,13672,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5740,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.050003,0.000000,26136.250000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,4396,4742,4880,5007,5241,5459,5685,5943,6096,6284,6544,6980,7349,7965,8982,9894,10398,12513,14167,14666,14684,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5760,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.550003,0.000000,26253.599609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,4375,4706,4846,4976,5205,5417,5650,5937,6105,6313,6580,6992,7332,7883,8788,9761,10254,11415,13116,13340,13509,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5780,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.797493,0.000000,26326.207031,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381,4367,4667,4796,4916,5133,5335,5560,5853,6046,6298,6642,7158,7568,8178,9150,9991,10399,11624,13362,13907,13949,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5800,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.952660,0.000000,27894.531250,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,4091,4426,4549,4665,4900,5146,5405,5692,5853,6037,6268,6600,6875,7354,8335,9583,10088,11455,12887,13274,13348,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5820,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.597496,0.000000,26268.359375,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,4384,4725,4868,4996,5223,5443,5679,5947,6100,6280,6525,6928,7270,7825,8732,9668,10235,11525,14925,15143,15224,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5840,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.652481,0.000000,26030.335938,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,4435,4751,4882,5001,5220,5430,5653,5931,6107,6327,6640,7126,7496,8056,9016,9917,10392,11506,14290,15486,15668,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5860,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,99.897560,0.000000,25581.826172,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471,4512,4864,5014,5143,5362,5565,5778,6039,6207,6425,6736,7218,7586,8095,8987,9907,10549,12261,13605,14313,14365,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5880,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.852661,0.000000,27874.929688,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,4122,4412,4525,4634,4856,5094,5352,5646,5819,6028,6287,6667,6999,7524,8469,9526,10096,11168,14684,15524,15741,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5900,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.300003,0.000000,26197.699219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,4374,4735,4883,5014,5253,5471,5704,5959,6102,6269,6490,6845,7159,7685,8627,9567,10216,11765,15989,16246,16425,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5920,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.949997,0.000000,26366.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,4367,4664,4792,4911,5130,5337,5559,5858,6054,6303,6635,7111,7501,8123,9023,9931,10370,11543,12886,13026,13040,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5940,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.599998,0.000000,26270.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,4330,4635,4767,4900,5142,5369,5614,5943,6145,6392,6722,7194,7537,8025,8808,9732,10194,11496,12896,13079,13227,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5960,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.147507,0.000000,26157.560547,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219,4406,4776,4931,5070,5312,5536,5765,6008,6141,6297,6503,6824,7099,7585,8429,9520,10201,12252,13085,13640,13851,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,5980,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,109.352669,0.000000,27998.183594,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,4134,4404,4508,4608,4808,5025,5272,5567,5747,5982,6305,6785,7122,7600,8475,9474,10002,11238,12600,13041,13110,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6000,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.547493,0.000000,26256.408203,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,4370,4709,4852,4985,5223,5447,5686,5958,6112,6292,6526,6904,7252,7814,8793,9764,10194,11550,13470,13796,13982,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6020,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.552505,0.000000,26265.742188,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304,4376,4687,4818,4941,5164,5374,5606,5907,6095,6318,6624,7086,7453,7992,8886,9952,10674,12051,15489,16188,16270,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6040,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.550003,0.000000,26258.349609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,4388,4715,4854,4982,5216,5435,5666,5940,6100,6290,6546,6954,7325,7864,8726,9727,10313,11370,13578,14021,14053,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6060,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.300003,0.000000,25687.650391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,4460,4799,4944,5071,5290,5486,5703,5988,6191,6464,6835,7348,7746,8265,9077,10014,10491,11936,13006,13382,13536,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6080,20.000488,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.247360,0.000000,27723.623047,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,4069,4433,4565,4691,4960,5243,5526,5810,5960,6127,6331,6638,6896,7280,7938,9214,9865,10846,13937,14330,14386,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6100,19.999512,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.402496,0.000000,26224.490234,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,4377,4666,4790,4907,5130,5348,5579,5886,6085,6323,6640,7144,7548,8194,9134,10045,10632,13149,15771,15981,16062,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6120,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.400002,0.000000,26220.500000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,4341,4662,4799,4930,5172,5402,5652,5956,6140,6370,6678,7147,7497,8013,8951,9846,10335,11652,13780,14104,14254,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6140,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.750000,0.000000,26309.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,4374,4704,4840,4964,5195,5414,5642,5917,6080,6282,6554,6957,7288,7843,8751,9703,10215,11424,16883,17170,17211,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6160,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,103.849998,0.000000,26597.900391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,4341,4690,4828,4954,5178,5389,5610,5872,6026,6210,6449,6833,7180,7721,8627,9652,10149,11115,13563,14003,14145,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6180,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,106.699997,0.000000,27316.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213,4142,4450,4570,4688,4921,5154,5394,5673,5844,6044,6298,6702,7030,7602,8762,9830,10362,12178,14459,15936,16251,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6200,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.500000,0.000000,26251.750000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1386,4373,4680,4807,4928,5154,5375,5615,5907,6089,6325,6644,7096,7491,8090,9054,9890,10368,11232,12654,13409,13472,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6220,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.099998,0.000000,26149.800781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,4332,4687,4844,4988,5245,5482,5729,6012,6179,6379,6650,7056,7356,7809,8704,9614,10085,10817,11908,12196,12321,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6240,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.500000,0.000000,26248.300781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,4378,4693,4827,4950,5175,5390,5623,5910,6087,6318,6621,7060,7427,7986,8882,9797,10313,12410,16298,17000,17065,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6260,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,106.599998,0.000000,27299.800781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,4150,4473,4607,4742,5034,5314,5559,5805,5942,6098,6297,6623,6902,7470,8575,9712,10274,12229,16368,17245,17507,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6280,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.349998,0.000000,25953.300781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,4417,4763,4906,5034,5262,5472,5700,5972,6145,6365,6675,7144,7491,8005,8932,9853,10385,13282,17448,18555,18654,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6300,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.050003,0.000000,26127.849609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,4404,4752,4896,5024,5253,5465,5697,5969,6127,6323,6591,7003,7362,7871,8772,9683,10175,11210,12947,13818,13838,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6320,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.300003,0.000000,26197.199219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,4395,4711,4841,4960,5177,5384,5611,5897,6084,6318,6626,7121,7490,8065,9064,9951,10420,12059,16153,16758,16963,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6340,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.099998,0.000000,26143.599609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,4393,4702,4838,4965,5192,5402,5630,5916,6097,6324,6635,7107,7492,8088,9057,9913,10357,11411,13632,14035,14262,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6360,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,108.900002,0.000000,27881.699219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,4125,4422,4541,4654,4889,5152,5438,5734,5891,6056,6260,6573,6826,7271,8037,9102,9839,11896,13613,13904,14289,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6380,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.300003,0.000000,26190.699219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322,4394,4709,4843,4966,5193,5410,5639,5927,6110,6328,6631,7086,7432,7965,8847,9791,10260,11896,13807,14020,14074,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6400,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.000000,0.000000,26116.949219,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,4432,4795,4938,5066,5288,5502,5728,5974,6110,6275,6500,6867,7195,7717,8636,9635,10329,13452,16291,16914,16980,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6420,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,102.349998,0.000000,26208.849609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,4407,4722,4857,4985,5209,5416,5639,5920,6094,6303,6580,7031,7403,7970,8905,9801,10205,11305,14392,14898,15061,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6440,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.900002,0.000000,26086.500000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,4397,4744,4893,5024,5252,5464,5697,5981,6148,6349,6621,7054,7406,7955,8831,9785,10381,11865,13570,13776,13891,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6460,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,107.000000,0.000000,27392.800781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,4131,4475,4608,4741,5017,5290,5546,5808,5953,6121,6342,6711,7038,7498,8393,9542,10155,10917,11613,11898,12110,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6480,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,100.150002,0.000000,25650.000000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,4480,4824,4970,5104,5337,5545,5761,6025,6197,6416,6733,7232,7595,8146,8985,9777,10256,11283,15960,16228,16363,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6500,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.699997,0.000000,26046.000000,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336,4419,4764,4910,5038,5271,5491,5718,5984,6138,6326,6578,7003,7360,7916,8830,9684,10254,11052,14523,15650,15878,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6520,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.750000,0.000000,26059.300781,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,4418,4765,4912,5044,5272,5487,5711,5971,6126,6317,6573,7007,7359,7894,8759,9581,10071,11597,15935,16817,16990,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6540,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,101.800003,0.000000,26073.150391,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,4410,4776,4922,5051,5285,5505,5729,5986,6136,6314,6558,6979,7352,7913,8810,9712,10353,11588,14883,15175,15286,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-07-12-55-17,1,6560,20.000000,/dev/nvme1n1,3492,uniform,"",0.000000,1.000000,107.150002,0.000000,27438.349609,0.000000,0.000000,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1273,4138,4436,4553,4666,4902,5162,5436,5731,5902,6098,6348,6738,7062,7578,8654,9739,10247,11214,12379,12629,12914,99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
