hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax
2024-08-12-15-20-30,4,480,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.799931,0.449999,11727.782227,117.349823,0.000000,424,1852,2395,2609,2783,3110,3423,3768,4213,4486,4774,5107,5672,5986,6449,7271,8082,8469,9525,10156,10156,10274,1299,3235,4505,4802,5054,5466,5841,6226,6676,6941,7252,7633,8152,8501,8977,9803,10682,11348,12444,14076,14995,15425,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,500,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.549999,0.400000,11668.349609,115.050003,0.000000,512,1753,2323,2573,2749,3084,3416,3774,4289,4561,4904,5225,5690,5998,6468,7146,7967,8947,10388,11156,11156,11207,1357,2870,4559,4907,5185,5624,6005,6386,6831,7091,7399,7771,8275,8615,9085,9798,10735,11377,12608,14258,15528,15802,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,520,19.999969,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.200069,0.450001,11576.767578,117.500183,0.000000,417,1910,2432,2646,2811,3136,3445,3779,4198,4464,4762,5147,5659,5991,6441,7057,7959,8406,9307,9597,9597,9825,1103,3197,4570,4903,5179,5611,5980,6349,6793,7061,7384,7760,8281,8626,9071,9756,10651,11406,12716,14523,16222,16579,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,540,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.499863,0.449999,11650.764648,116.149643,0.000000,435,1768,2351,2549,2747,3113,3443,3835,4244,4536,4901,5314,5794,6161,6597,7282,8272,8819,10446,10720,10720,13366,1157,2777,4477,4860,5163,5632,6022,6413,6875,7158,7477,7877,8391,8715,9160,9851,10755,11414,12849,15794,16555,17153,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,560,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.550140,0.450001,11662.985352,117.800362,0.000000,843,1778,2334,2554,2748,3098,3405,3734,4172,4408,4679,5017,5549,5910,6364,7094,8008,9020,10225,10884,10884,13344,1181,3033,4523,4832,5100,5536,5927,6319,6772,7031,7359,7754,8272,8614,9101,9867,10767,11412,13195,15019,15828,16359,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,580,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.849861,0.449999,11739.364258,117.249641,0.000000,708,1793,2351,2531,2687,3025,3298,3628,4045,4354,4706,5102,5615,5978,6512,7235,8181,8678,9570,9931,9931,10373,1339,3077,4538,4876,5145,5562,5928,6296,6721,6980,7288,7676,8212,8566,9028,9766,10768,11294,12280,13757,14674,15243,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,600,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.750000,0.450000,11720.349609,116.900002,0.000000,642,1853,2444,2656,2844,3137,3432,3814,4211,4466,4778,5125,5618,5913,6451,7311,8032,8643,9756,10648,10648,11116,1180,3158,4615,4946,5196,5594,5941,6296,6715,6975,7284,7679,8183,8516,8969,9702,10585,11267,12415,13919,14675,15026,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,620,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.500137,0.450001,11657.485352,117.400360,0.000000,921,1894,2400,2625,2786,3103,3427,3792,4199,4420,4719,5110,5592,5845,6255,7016,7893,8447,9166,9955,9955,10469,1329,3572,4592,4873,5121,5531,5892,6261,6708,6978,7298,7694,8202,8537,8963,9697,10708,11449,13264,15047,16299,16311,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,640,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,46.150002,0.450000,11826.599609,119.800003,0.000000,273,1862,2415,2621,2794,3111,3383,3703,4128,4417,4701,5080,5595,5858,6222,6837,7642,8229,10245,10560,10560,10815,1064,3495,4550,4829,5071,5454,5818,6193,6628,6886,7181,7551,8034,8378,8838,9543,10493,11154,12778,14457,14992,15006,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,660,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.599998,0.450000,11677.250000,120.900002,0.000000,768,1883,2445,2647,2834,3146,3472,3825,4308,4607,4948,5319,5860,6275,6719,7414,8630,9076,10819,11256,11256,12029,1364,3105,4564,4883,5145,5573,5944,6321,6771,7036,7356,7753,8293,8671,9177,9977,11024,11950,13812,16055,16965,17326,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,680,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.799999,0.450000,11727.349609,115.199997,0.000000,746,1866,2458,2621,2797,3120,3448,3777,4136,4373,4669,5010,5469,5685,6085,7022,7846,8428,9581,10596,10596,10976,1244,3312,4575,4881,5135,5543,5909,6272,6692,6940,7232,7582,8057,8373,8795,9519,10542,11240,12579,13885,14627,14635,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,700,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.450001,0.450000,11643.299805,116.199997,0.000000,365,1903,2380,2591,2764,3051,3358,3723,4185,4445,4768,5130,5566,5819,6261,6983,7944,8725,10093,10296,10296,10339,1092,3556,4607,4891,5133,5528,5890,6260,6709,6976,7277,7659,8161,8498,8949,9680,10606,11257,12479,13840,15232,15548,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,720,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.900002,0.400000,11751.349609,114.900002,0.000000,547,1926,2414,2625,2791,3087,3399,3744,4193,4428,4711,5062,5529,5845,6267,7090,7939,8537,10567,11422,11422,12810,1059,3490,4574,4848,5090,5485,5833,6194,6614,6870,7181,7565,8078,8414,8850,9575,10584,11236,12852,14925,15815,16027,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,740,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.799999,0.450000,11731.799805,116.250000,0.000000,691,1853,2453,2656,2825,3131,3450,3814,4239,4482,4714,5066,5534,5813,6433,7073,7561,8416,9333,10199,10199,12023,1397,3325,4593,4904,5146,5545,5902,6270,6707,6964,7275,7654,8160,8517,8967,9698,10569,11149,12633,14055,15198,15283,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,760,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.799999,0.450000,11737.099609,117.650002,0.000000,366,1872,2339,2564,2745,3081,3386,3749,4107,4357,4704,5086,5649,5983,6443,7181,7734,8290,9676,11407,11407,11654,1348,3509,4604,4894,5140,5535,5893,6262,6701,6956,7257,7622,8123,8457,8906,9591,10417,11078,12567,14369,15647,16267,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,780,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.699860,0.449999,11702.314453,115.699646,0.000000,420,1824,2361,2596,2792,3083,3418,3735,4156,4451,4712,5066,5543,5816,6299,7178,7931,8404,8932,10942,10942,11801,1058,3245,4539,4848,5093,5491,5856,6233,6675,6941,7246,7621,8108,8435,8885,9646,10556,11164,12759,15094,15798,16444,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,800,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.200138,0.450001,11583.985352,117.650360,0.000000,498,1850,2391,2576,2786,3141,3444,3773,4232,4512,4815,5155,5682,6113,6642,7453,8468,9289,10287,10692,10692,10717,1407,3290,4610,4923,5172,5587,5957,6344,6792,7053,7360,7755,8301,8686,9193,9980,10950,11711,13184,15010,15756,15932,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,820,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,46.099998,0.450000,11805.950195,119.800003,0.000000,839,1920,2410,2582,2741,3040,3347,3665,4069,4303,4543,4860,5279,5725,6163,6761,7688,8624,10381,10931,10931,12246,1395,3561,4558,4822,5038,5432,5781,6143,6562,6810,7101,7466,7945,8289,8749,9491,10437,11121,12814,15216,17106,17649,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,840,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.949860,0.449999,11764.013672,116.949646,0.000000,653,1804,2400,2609,2782,3045,3386,3702,4096,4308,4605,4947,5408,5746,6239,6907,7831,8286,9299,9764,9764,10528,1370,3371,4600,4910,5151,5548,5900,6251,6670,6924,7227,7608,8123,8459,8914,9645,10573,11172,12383,13362,13810,13847,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,860,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.200001,0.400000,11579.549805,113.650002,0.000000,293,1909,2486,2666,2827,3156,3485,3861,4289,4557,4846,5225,5691,5973,6451,7261,7884,8606,9370,9918,9918,9971,1054,3541,4634,4907,5152,5546,5912,6300,6751,7018,7334,7736,8256,8605,9052,9791,10695,11440,12928,14604,15199,15219,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,880,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.500137,0.450001,11650.235352,116.850357,0.000000,518,1910,2434,2635,2786,3100,3390,3716,4097,4328,4622,5063,5638,5930,6541,7423,8279,9139,9918,10433,10433,10900,1334,3473,4635,4908,5140,5526,5884,6248,6697,6961,7272,7632,8124,8471,8968,9774,10777,11532,13027,14995,15371,15403,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,900,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.499863,0.449999,11651.464844,115.849648,0.000000,500,1888,2427,2615,2779,3141,3470,3821,4248,4533,4813,5200,5743,6065,6527,7184,7951,8714,9572,10352,10352,11035,1376,3267,4627,4945,5196,5605,5965,6332,6764,7014,7310,7674,8175,8511,8992,9768,10595,11171,12372,14152,14912,15513,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,920,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.700138,0.450001,11705.185547,120.000366,0.000000,639,1888,2412,2600,2788,3078,3386,3744,4181,4428,4707,5079,5551,5887,6249,6938,7753,8312,9925,9982,9982,10101,1310,3367,4593,4889,5142,5536,5891,6253,6671,6921,7219,7589,8060,8373,8798,9467,10296,11012,12786,14377,15231,15332,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,940,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.650002,0.450000,11693.650391,120.750000,0.000000,586,1982,2463,2638,2813,3104,3401,3726,4110,4329,4619,4964,5391,5734,6091,6705,7589,8086,8893,9146,9146,9346,1349,3558,4655,4932,5163,5541,5893,6254,6672,6925,7210,7580,8078,8424,8863,9542,10411,10938,12107,13635,14638,15124,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,960,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,46.149860,0.449999,11816.963867,117.249641,0.000000,529,1871,2445,2629,2803,3091,3384,3725,4106,4373,4664,4981,5518,5816,6399,7103,8199,8934,9840,10777,10777,12318,1404,3349,4587,4870,5114,5507,5876,6240,6673,6933,7239,7608,8093,8420,8866,9607,10546,11203,12611,14687,15839,15849,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,980,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,46.049999,0.450000,11795.299805,120.900002,0.000000,602,1840,2415,2603,2814,3119,3439,3813,4218,4475,4781,5168,5652,5981,6514,7064,7714,8350,10185,11040,11040,12265,1212,3203,4584,4894,5148,5553,5905,6258,6680,6940,7245,7620,8106,8443,8872,9567,10362,10973,12844,14606,15541,15826,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-20-30,4,1000,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",125000.000000,14625.000000,1,0.990000,45.799999,0.450000,11733.900391,119.099998,0.000000,791,1935,2479,2664,2849,3145,3440,3801,4219,4517,4764,5114,5691,6034,6564,7209,8112,8972,9749,10493,10493,11027,1407,3429,4569,4856,5106,5525,5895,6276,6721,6988,7308,7693,8205,8548,8994,9730,10705,11392,12880,15454,15865,16218,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,20,20.000225,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,43.599510,0.399996,11169.423828,113.048729,0.000000,298,1736,2267,2502,2689,3000,3366,3715,4123,4388,4699,5027,5507,5866,6297,6939,7874,8414,9806,10691,10691,11680,761,2784,4362,4741,5033,5490,5876,6259,6699,6975,7279,7666,8220,8595,9106,9876,10815,11408,12554,15157,16347,16420,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,40,19.999996,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.200008,0.400000,11577.602539,114.250023,0.000000,779,1911,2424,2623,2806,3177,3491,3837,4260,4510,4782,5131,5564,5965,6578,7375,8012,8384,10056,10575,10575,11596,1401,3267,4610,4928,5181,5591,5945,6307,6735,6991,7299,7675,8183,8534,9013,9727,10626,11192,12551,14533,15254,15477,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,60,20.000008,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.349983,0.450000,11617.795898,115.599953,0.000000,668,1896,2392,2612,2788,3094,3430,3770,4158,4420,4756,5108,5705,6123,6661,7284,8169,8716,10333,10473,10473,10981,1300,3273,4586,4895,5148,5561,5933,6303,6733,6992,7314,7705,8244,8611,9128,9905,10787,11349,12424,13332,13987,14218,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,80,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.299999,0.450000,11606.849609,118.599998,0.000000,592,1802,2394,2607,2798,3097,3392,3745,4187,4408,4751,5144,5637,5949,6518,7378,8309,8662,9607,9793,9793,10357,1418,2922,4533,4884,5164,5612,5980,6349,6795,7066,7391,7780,8305,8657,9145,9919,10784,11413,13000,14837,16322,16434,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,100,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,44.849998,0.450000,11493.150391,117.750000,0.000000,715,1748,2309,2574,2798,3125,3433,3754,4184,4436,4760,5131,5678,6070,6458,7149,8007,8850,9567,9797,9797,9824,1379,2848,4542,4934,5238,5685,6058,6442,6891,7155,7472,7840,8342,8702,9193,10007,11029,11742,13202,14700,15756,16357,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,120,19.999962,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,44.300083,0.400001,11340.971680,113.100212,0.000000,290,1863,2409,2624,2823,3154,3474,3818,4215,4478,4830,5155,5718,5981,6511,7273,8314,9276,10815,11790,11790,11883,1111,3006,4551,4911,5194,5659,6062,6462,6921,7202,7542,7962,8517,8882,9387,10150,11188,11924,13399,14980,15128,15813,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,140,20.000046,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,44.899899,0.449999,11506.323242,118.799728,0.000000,763,1781,2394,2655,2873,3206,3550,3902,4348,4575,4864,5247,5789,6217,6833,7715,8597,9509,11414,11785,11785,12277,1441,2828,4543,4975,5278,5731,6111,6499,6948,7228,7554,7950,8488,8849,9353,10178,11238,11912,13100,14814,16233,16279,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,160,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.049999,0.450000,11539.000000,115.900002,0.000000,813,1850,2419,2626,2811,3144,3475,3913,4337,4638,4907,5275,5817,6165,6585,7276,8014,8798,9898,10177,10177,11978,1395,3140,4556,4874,5134,5584,5977,6383,6850,7130,7457,7848,8380,8730,9213,9973,10958,11607,13005,14794,15978,16179,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,180,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.299999,0.450000,11599.349609,116.500000,0.000000,537,1668,2231,2464,2663,3025,3357,3701,4156,4417,4704,5079,5573,5984,6450,7145,8160,8985,9878,10021,10021,10211,1233,2757,4389,4852,5175,5657,6055,6446,6906,7185,7517,7927,8448,8791,9253,10019,10962,11552,12890,16015,17062,17735,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,200,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.000000,0.450000,11524.150391,115.800003,0.000000,268,1728,2351,2538,2734,3086,3435,3807,4237,4496,4750,5088,5517,5860,6322,7102,7999,8728,9721,10911,10911,11966,1113,2894,4504,4892,5188,5639,6033,6429,6881,7157,7477,7864,8370,8735,9202,9953,10803,11471,12848,14748,15751,16099,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,220,19.999985,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,44.950035,0.400000,11517.208984,114.550087,0.000000,794,1778,2379,2590,2805,3194,3507,3837,4328,4572,4895,5274,5899,6270,6795,7521,8692,9269,9980,11367,11367,12486,1378,2892,4491,4860,5152,5627,6045,6462,6935,7217,7550,7964,8536,8900,9396,10212,11248,12007,13238,15167,16050,16558,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,240,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.200001,0.450000,11578.650391,118.250000,0.000000,767,1812,2390,2607,2806,3119,3436,3787,4198,4485,4873,5184,5664,6044,6569,7240,8236,9316,10393,10859,10859,12008,1220,2813,4413,4816,5129,5615,6017,6417,6889,7169,7499,7905,8460,8850,9373,10175,11147,11921,13383,14802,15418,15807,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,260,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.299931,0.449999,11608.232422,120.899818,0.000000,644,1649,2208,2477,2704,3102,3421,3779,4211,4462,4736,5134,5619,5952,6480,7457,8318,8813,9859,10428,10428,11762,1220,2737,4437,4890,5210,5675,6066,6459,6905,7176,7492,7891,8417,8784,9286,10086,11080,11737,13182,15378,17079,17894,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,280,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.299999,0.450000,11599.000000,117.099998,0.000000,311,1837,2396,2618,2795,3138,3488,3875,4326,4610,4893,5233,5741,6080,6629,7360,8068,8462,10332,10431,10431,10931,1076,2909,4525,4886,5177,5631,6024,6422,6869,7138,7468,7863,8388,8743,9227,10063,11041,11691,13057,14496,15038,15320,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,300,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.700001,0.450000,11704.599609,118.599998,0.000000,658,1722,2357,2594,2773,3124,3462,3833,4262,4480,4758,5128,5657,5958,6469,7199,8093,8566,10573,10977,10977,11399,1246,2897,4458,4813,5102,5567,5973,6368,6819,7081,7392,7774,8291,8644,9115,9880,10720,11437,12850,14500,15108,15346,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,320,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,44.849998,0.400000,11483.049805,114.849998,0.000000,638,1839,2376,2620,2831,3176,3494,3850,4279,4548,4857,5186,5704,6035,6587,7253,8191,8950,10590,13758,13758,14206,1324,2968,4556,4959,5250,5702,6080,6464,6925,7194,7506,7886,8414,8789,9271,10022,10936,11702,13249,16959,17811,18090,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,340,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.000000,0.400000,11525.150391,114.000000,0.000000,757,1831,2422,2613,2787,3095,3403,3757,4193,4482,4779,5168,5707,6073,6527,7237,8276,9151,10273,11511,11511,11866,1269,3090,4571,4901,5168,5599,5977,6359,6803,7082,7407,7818,8369,8762,9274,10104,11191,11926,13412,14682,15466,15631,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,360,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,44.900002,0.450000,11505.900391,118.050003,0.000000,596,1816,2379,2565,2755,3098,3416,3745,4182,4445,4785,5183,5663,6046,6612,7491,8555,9103,10562,11249,11249,13111,1255,3050,4565,4907,5178,5611,5980,6355,6798,7063,7380,7787,8337,8712,9224,10037,10974,11689,13050,14727,15412,15899,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,380,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.099998,0.450000,11554.900391,115.400002,0.000000,640,1838,2384,2579,2759,3113,3443,3791,4213,4476,4769,5090,5653,6015,6460,7234,8196,9149,10926,11682,11682,12093,1438,2994,4513,4874,5146,5585,5978,6376,6832,7104,7417,7815,8353,8716,9184,9948,10952,11721,13316,16930,17606,18128,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,400,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,44.599998,0.450000,11424.450195,115.250000,0.000000,744,1815,2381,2610,2821,3174,3535,3896,4301,4603,4917,5301,5845,6204,6709,7522,8284,9349,10991,12239,12239,13178,1269,2869,4559,4942,5228,5666,6049,6440,6909,7193,7515,7916,8471,8842,9339,10162,11171,11900,13360,14386,16200,17506,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,420,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,45.200001,0.450000,11576.650391,118.750000,0.000000,356,1772,2319,2525,2702,3090,3399,3762,4219,4465,4744,5105,5602,5894,6344,7139,8010,9002,9777,10576,10576,13310,1071,2862,4393,4780,5081,5552,5978,6389,6862,7138,7471,7875,8400,8753,9241,10075,11063,11843,13716,15729,16273,16732,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,440,19.999969,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,44.800068,0.400001,11475.367188,113.850174,0.000000,610,1758,2314,2560,2773,3144,3486,3831,4313,4587,4863,5269,5843,6155,6680,7676,8540,9117,10416,11399,11399,11555,1334,2769,4372,4848,5184,5700,6116,6528,6996,7294,7631,8047,8598,8976,9524,10393,11410,12102,13329,14458,14886,14961,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-15-48-21,4,460,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",100000.000000,11500.000000,1,0.990000,44.949932,0.399999,11511.432617,113.749825,0.000000,841,1728,2233,2499,2746,3093,3439,3852,4329,4621,5003,5411,6022,6467,7072,7869,8815,9505,10858,11670,11670,12277,1415,2766,4189,4755,5131,5688,6118,6539,7022,7324,7672,8101,8678,9061,9580,10471,11531,12273,13868,15022,15942,16439,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
