hash,id,time,timeDiff,device,filesizeGib,pattern,patternDetails,rate,threadRate,expRate,writePercent,writeMibs,readMibs,writes,reads,fdatasyncs,rmin,r10p,r20p,r25p,r30p,r40p,r50p,r60p,r70p,r75p,r80p,r85p,r90p,r92p5,r95p,r97p5,r99p,r99p5,r99p9,r99p99,r99p999,rmax,wmin,w10p,w20p,w25p,w30p,w40p,w50p,w60p,w70p,w75p,w80p,w85p,w90p,w92p5,w95p,w97p5,w99p,w99p5,w99p9,w99p99,w99p999,wmax,smin,s10p,s20p,s25p,s30p,s40p,s50p,s60p,s70p,s75p,s80p,s85p,s90p,s92p5,s95p,s97p5,s99p,s99p5,s99p9,s99p99,s99p999,smax
2024-08-12-17-11-52,5,620,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.299999,0.250000,6996.649902,65.000000,0.000000,27,135,150,156,163,186,218,256,313,349,401,444,523,572,640,782,875,993,1212,1250,1250,1287,21,28,31,32,34,37,41,45,52,57,66,85,141,193,272,414,569,669,901,1188,1391,1415,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,640,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.350000,0.250000,7006.500000,68.900002,0.000000,29,133,146,153,161,186,217,268,321,351,385,442,515,558,615,717,825,991,1199,1231,1231,1345,21,27,30,32,33,36,40,45,51,56,63,79,127,178,252,378,518,609,822,1195,1409,1433,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,660,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.250084,0.250001,6987.621094,71.850220,0.000000,26,136,149,157,163,187,221,263,307,343,387,442,503,557,606,708,811,889,1199,1488,1488,1801,21,27,30,32,33,36,40,45,51,56,63,79,125,175,248,374,519,623,886,1217,1376,1405,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,680,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.200001,0.250000,6970.600098,70.099998,0.000000,32,134,150,158,165,187,215,262,319,350,391,444,519,556,629,738,868,1013,1459,1572,1572,1626,21,27,30,32,33,37,41,45,52,57,65,83,132,184,257,375,515,612,844,1246,1372,1524,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,700,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.299999,0.250000,6997.899902,73.199997,0.000000,33,135,151,157,166,187,218,263,312,335,374,424,488,535,599,682,821,977,1120,1218,1218,1219,21,27,30,32,33,37,40,45,52,57,65,84,136,187,262,390,525,609,858,1326,1886,1918,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,720,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.250000,0.250000,6981.450195,70.250000,0.000000,30,134,148,155,163,185,216,258,307,345,381,427,492,544,610,714,839,979,1163,1204,1204,1238,21,27,30,32,33,36,40,44,51,55,63,79,123,173,245,369,510,613,861,1718,2096,2108,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,740,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.399916,0.249999,7015.478516,73.549774,0.000000,29,134,150,158,166,187,221,261,309,342,382,424,478,519,570,693,866,943,1037,1119,1119,1272,21,27,30,32,33,37,40,45,51,55,63,78,121,170,243,365,503,595,815,1104,1216,1240,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,760,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.400084,0.250001,7024.271484,68.850212,0.000000,31,133,148,155,163,187,217,260,313,344,376,423,470,507,579,718,892,1010,1420,1477,1477,1508,21,28,30,32,34,37,41,46,53,58,68,90,153,210,292,428,588,731,1762,3938,4268,4307,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,780,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.299917,0.249999,6997.978516,71.549782,0.000000,24,134,147,154,161,181,213,262,312,343,382,433,493,539,605,712,893,993,1210,1217,1217,1473,21,27,30,32,33,37,41,45,52,57,66,86,143,197,281,415,574,701,1056,2072,2833,2866,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,800,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.400084,0.250001,7018.421387,71.700218,0.000000,34,135,151,157,164,182,215,259,312,343,378,424,490,543,600,702,847,994,1258,1267,1267,1372,21,28,30,32,34,37,41,45,52,57,65,84,134,186,260,384,519,612,795,1011,1097,1121,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,820,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.299999,0.250000,7000.250000,69.349998,0.000000,38,135,150,156,164,186,215,253,304,331,369,417,489,528,594,714,818,922,1113,1159,1159,1856,22,27,30,32,33,37,40,45,52,57,65,82,130,179,248,377,527,633,1086,3349,3903,4098,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,840,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.249916,0.249999,6980.878906,72.449776,0.000000,28,136,151,158,166,191,222,267,322,352,393,442,525,567,633,745,856,933,1063,1087,1087,1138,21,28,31,32,34,37,41,46,53,58,68,88,144,196,273,401,537,629,834,1237,1591,1640,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,860,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.299999,0.250000,7000.450195,71.000000,0.000000,28,132,149,156,163,186,222,271,328,360,399,442,512,548,622,758,911,983,1246,1348,1348,1398,21,27,30,32,33,37,41,45,52,57,66,86,136,187,261,385,520,611,823,1117,1192,1223,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,880,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.350084,0.250001,7002.571289,68.000206,0.000000,24,135,149,156,164,187,218,261,329,362,403,456,520,565,631,756,889,965,1246,1251,1251,1419,21,27,30,32,33,37,40,45,51,56,63,79,125,174,244,372,513,611,819,1076,1278,1305,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,900,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.299999,0.250000,6997.799805,71.750000,0.000000,32,136,150,156,166,191,221,259,311,350,388,427,486,524,592,692,799,931,1079,1093,1093,1147,21,28,31,32,34,37,41,45,52,57,65,84,135,187,262,394,546,671,910,1177,1222,1257,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,920,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.299917,0.249999,6999.478516,71.399780,0.000000,24,137,152,160,169,191,224,268,323,354,391,435,495,544,615,706,837,876,1019,1039,1039,1057,22,29,32,34,35,39,43,48,55,60,70,90,147,201,283,416,561,670,930,1311,1626,1883,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,940,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.350084,0.250001,7007.621582,71.750221,0.000000,24,134,150,158,166,191,223,264,315,352,391,443,519,574,625,708,827,911,1207,1210,1210,1275,22,28,31,33,34,38,41,46,53,59,68,90,147,201,280,407,554,658,907,1196,1341,1404,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,960,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.250000,0.250000,6988.200195,73.599998,0.000000,26,135,150,157,164,186,219,259,309,339,378,419,489,534,577,726,839,933,1091,1181,1181,1189,21,28,31,32,34,37,41,46,52,57,65,82,133,186,261,395,536,647,861,1160,1387,1466,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,980,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.350000,0.250000,7008.049805,69.699997,0.000000,31,138,153,159,169,196,226,269,319,354,390,435,520,557,610,732,859,960,1105,1320,1320,1405,21,29,32,34,35,39,42,47,54,59,68,86,137,190,269,400,550,657,898,1114,1175,1208,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-11-52,5,1000,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",60000.000000,6500.000000,1,0.990000,27.250000,0.250000,6976.399902,70.849998,0.000000,33,139,153,160,168,190,225,266,326,355,396,448,506,547,618,727,844,923,1099,1185,1185,1296,22,30,34,35,37,40,44,49,56,61,70,90,146,201,280,416,560,649,884,1187,1385,1471,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,20,20.000116,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,24.449858,0.199999,6264.513672,62.949635,0.000000,35,136,153,161,174,202,264,345,485,606,813,1161,2436,3130,3829,4585,5538,6103,7095,7847,7847,8089,23,30,32,34,36,40,47,65,1018,2625,3257,3873,4714,5401,6163,7127,8202,8909,10226,11894,12366,12422,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,40,20.000011,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,21.999987,0.200000,5633.496582,59.699966,0.000000,31,133,146,153,159,174,192,219,257,285,323,365,421,466,544,627,705,812,851,903,903,997,24,29,31,32,33,35,38,41,46,49,53,59,75,93,139,233,354,448,634,954,1238,1327,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,60,19.999996,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.100004,0.200000,5666.500977,55.100010,0.000000,32,133,143,149,156,167,184,212,251,281,322,369,427,472,554,631,764,805,970,1177,1177,1325,24,29,31,32,33,35,38,41,45,48,52,58,73,91,135,227,361,450,666,897,967,1065,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,80,19.999992,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.150009,0.200000,5677.402344,57.350021,0.000000,32,133,143,149,154,165,181,208,250,285,319,370,424,467,519,600,745,889,1084,1127,1127,1298,23,29,31,32,33,35,38,42,46,49,54,61,81,106,161,267,410,515,713,927,1018,1180,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,100,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,21.900000,0.200000,5610.500000,56.599998,0.000000,27,133,144,150,155,166,185,207,237,264,299,347,405,450,519,611,733,821,944,1008,1008,1243,23,29,31,32,33,35,38,41,45,48,52,59,74,95,143,247,394,489,715,1028,1204,1208,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,120,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049999,0.200000,5648.600098,56.049999,0.000000,29,131,144,150,156,166,185,215,261,298,334,384,452,493,563,640,777,885,936,1009,1009,1198,22,27,29,30,31,33,36,39,44,47,52,59,79,103,155,254,386,476,657,1109,1313,1373,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,140,20.000008,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,21.999992,0.200000,5644.447754,59.199978,0.000000,30,130,139,145,151,164,178,203,237,261,297,335,386,439,514,650,750,834,944,955,955,1016,22,27,29,30,31,33,36,39,43,46,50,57,72,93,140,234,361,454,645,881,1020,1086,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,160,19.999985,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.050016,0.200000,5656.404297,56.000042,0.000000,31,130,141,148,153,167,185,212,253,291,326,373,442,487,567,655,843,952,1042,1151,1151,1179,22,27,29,30,31,33,36,39,44,47,51,58,77,99,151,252,391,487,674,887,1063,1106,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,180,20.000015,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.099983,0.200000,5661.045898,54.949959,0.000000,27,129,140,146,151,163,181,201,239,273,307,342,400,445,546,638,766,854,1000,1026,1026,1103,22,27,29,29,30,33,35,38,42,45,49,54,67,83,120,209,340,428,609,799,1110,1141,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,200,19.999985,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.100018,0.200000,5668.604492,54.800041,0.000000,31,130,140,145,151,162,179,207,242,276,313,363,437,494,546,627,755,816,984,1070,1070,1119,22,27,29,30,31,33,36,39,43,47,51,58,74,94,140,234,375,463,639,853,1013,1105,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,220,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,21.900000,0.200000,5615.399902,56.400002,0.000000,28,130,142,149,156,167,186,212,252,278,308,352,422,467,536,617,734,837,888,893,893,902,21,27,28,29,31,33,35,38,43,45,49,56,70,89,131,224,356,450,628,1003,1121,1180,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,240,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.000000,0.200000,5638.350098,55.200001,0.000000,31,130,141,146,150,163,179,202,248,280,314,358,427,478,541,660,767,807,957,969,969,1267,21,26,28,29,30,33,35,39,43,46,51,58,76,98,149,250,381,472,664,821,917,939,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,260,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,21.999966,0.200000,5644.641602,57.049911,0.000000,28,130,140,148,153,164,183,206,241,269,307,345,400,464,527,625,763,833,942,1024,1024,1110,21,27,28,29,30,33,35,38,43,45,49,55,68,85,125,212,343,421,604,778,856,910,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,280,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.100000,0.200000,5665.450195,57.349998,0.000000,24,130,138,144,149,163,181,205,245,276,317,366,426,467,532,631,793,914,1057,1226,1226,1281,21,26,28,29,30,33,35,39,43,46,50,56,72,91,137,226,350,430,618,827,949,1006,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,300,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.000000,0.200000,5641.500000,56.299999,0.000000,27,130,141,146,151,161,176,200,234,259,301,341,417,456,523,638,818,1064,1313,1435,1435,1495,21,27,28,29,30,33,35,39,43,46,49,55,70,89,130,217,351,452,636,864,952,1044,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,320,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.100000,0.200000,5667.049805,53.200001,0.000000,30,130,141,148,154,167,187,217,261,288,325,365,440,489,538,619,748,822,897,944,944,1182,22,27,29,29,31,33,36,39,43,46,50,57,73,94,139,232,367,460,682,905,957,998,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,340,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049967,0.200000,5648.891602,54.799915,0.000000,27,130,142,150,155,167,182,207,242,269,301,346,395,441,480,578,774,871,1049,1188,1188,1292,22,27,29,30,31,33,36,39,43,46,50,57,72,92,137,229,361,448,622,870,992,1003,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,360,19.999969,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,21.850033,0.200000,5603.908691,57.400089,0.000000,26,129,139,146,151,162,182,203,240,273,318,364,428,482,533,675,847,946,1031,1132,1132,1222,22,27,28,29,30,33,35,38,43,46,49,56,70,88,132,228,375,469,656,1038,1350,1373,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,380,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049999,0.200000,5648.700195,57.299999,0.000000,23,130,142,147,154,167,189,215,249,278,309,352,415,473,552,651,783,844,951,992,992,1239,21,27,28,29,30,33,35,39,43,46,50,57,72,92,137,231,365,447,629,856,924,1085,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,400,19.999969,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.100033,0.200000,5669.658691,57.500088,0.000000,27,129,140,147,152,164,185,208,249,282,321,366,433,487,566,681,780,861,992,1075,1075,1115,22,26,28,29,30,32,35,38,42,45,49,55,69,86,128,221,353,445,628,837,924,941,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,420,20.000031,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049967,0.200000,5648.441406,60.299908,0.000000,25,131,141,147,153,165,183,207,250,275,309,348,427,473,551,645,783,915,1158,1225,1225,1269,22,27,29,30,31,33,36,39,43,46,50,57,72,93,137,232,367,454,667,913,1074,1166,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,440,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049999,0.200000,5650.700195,58.950001,0.000000,24,129,139,144,151,161,179,201,237,263,304,347,416,456,509,584,711,807,930,1190,1190,1254,21,26,28,29,30,32,35,38,42,45,48,54,68,84,125,217,346,441,653,933,1111,1166,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,460,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.200001,0.200000,5693.200195,56.049999,0.000000,23,130,140,147,154,165,185,209,247,273,305,345,414,464,544,683,883,998,1046,1048,1048,1454,21,26,28,29,30,33,35,39,43,46,50,57,73,92,137,227,352,439,639,905,1059,1093,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,480,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049999,0.200000,5650.250000,57.049999,0.000000,24,128,137,144,150,161,177,200,233,271,305,350,411,451,506,611,719,804,1066,1157,1157,1179,21,26,28,29,30,32,35,38,42,45,48,54,66,82,121,216,346,426,589,865,934,958,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,500,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.100000,0.200000,5664.399902,56.799999,0.000000,27,129,143,149,154,165,185,210,252,277,309,343,406,446,511,608,732,875,1024,1095,1095,1187,22,26,28,29,30,32,35,38,43,45,49,56,70,86,123,206,316,398,551,750,843,869,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,520,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.100000,0.200000,5660.399902,58.450001,0.000000,24,128,137,145,150,160,175,200,234,259,302,348,417,457,524,657,773,907,1077,1137,1137,1407,21,26,28,29,30,32,34,37,41,44,47,52,63,76,106,183,294,382,564,909,1202,1268,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,540,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.050068,0.200001,5657.067383,56.650173,0.000000,29,130,143,149,154,166,186,213,260,283,319,375,431,481,544,673,753,845,1054,1093,1093,1239,21,26,28,29,30,32,35,38,42,45,49,55,70,87,128,216,335,409,554,718,784,831,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,560,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049999,0.200000,5647.299805,59.549999,0.000000,28,129,139,145,151,163,178,200,234,260,299,342,411,449,499,594,816,921,1061,1072,1072,1101,21,26,28,29,30,32,34,37,41,44,47,52,63,75,105,182,294,374,528,765,834,852,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,580,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,21.949932,0.199999,5631.232910,58.499821,0.000000,29,130,140,146,153,165,185,210,256,292,332,382,435,485,555,627,710,819,927,951,951,1158,21,26,28,29,30,32,35,38,42,45,49,55,69,85,123,207,323,398,577,764,821,873,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,600,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.050068,0.200001,5657.017090,57.750175,0.000000,24,130,142,148,152,162,180,207,246,274,313,353,413,472,534,615,770,839,975,994,994,1184,21,26,28,29,30,32,35,38,42,44,48,53,64,79,112,195,310,394,547,779,911,937,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,620,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.149933,0.199999,5671.032715,56.249828,0.000000,29,129,142,147,153,165,183,206,243,275,306,357,429,483,536,622,769,853,1132,1204,1204,1233,21,26,28,29,30,32,35,38,42,45,48,54,66,82,117,199,311,387,554,709,763,781,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,640,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049999,0.200000,5652.649902,56.549999,0.000000,30,129,140,145,151,164,179,200,239,264,298,340,413,461,529,614,764,833,955,991,991,1100,22,26,28,29,30,32,35,38,42,44,48,53,65,80,117,203,316,404,574,772,850,882,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,660,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.100000,0.200000,5659.250000,59.200001,0.000000,31,129,139,145,150,161,176,201,234,270,302,355,428,484,565,663,764,891,960,1050,1050,1072,21,26,28,29,30,32,35,38,42,44,48,54,67,83,121,208,332,419,589,767,826,956,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,680,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.000067,0.200001,5633.817383,56.550171,0.000000,32,129,141,147,153,164,183,211,249,274,305,356,403,434,502,636,770,855,1104,1161,1161,1309,22,26,28,29,30,32,35,38,42,45,49,54,67,83,121,204,321,402,557,784,910,995,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,700,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049999,0.200000,5652.799805,56.049999,0.000000,28,128,140,146,151,164,182,204,237,263,296,343,392,434,500,595,749,887,1021,1131,1131,1238,22,26,28,29,30,32,35,38,42,45,48,54,67,82,118,200,307,390,564,764,1116,1160,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,720,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049999,0.200000,5649.600098,60.950001,0.000000,24,130,141,146,152,163,181,207,246,282,320,367,446,495,560,669,815,1002,1262,1275,1275,1477,21,26,28,29,30,32,35,38,42,45,48,54,66,82,120,203,309,390,554,778,952,1079,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,740,20.000061,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,21.949932,0.199999,5627.333008,58.799820,0.000000,23,131,142,146,152,162,180,204,239,274,305,348,414,464,515,632,723,802,899,1304,1304,1446,21,26,28,29,30,32,34,38,41,44,48,53,65,79,114,196,310,391,558,750,896,1025,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,760,20.000000,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.049999,0.200000,5655.049805,55.450001,0.000000,28,130,141,148,154,167,186,211,248,285,315,359,429,478,527,612,789,891,1091,1102,1102,1154,22,26,28,29,30,32,35,38,42,45,49,55,68,85,124,215,333,407,587,776,859,898,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-08-12-17-39-44,5,780,19.999939,/dev/nvme1n1,3492,uniform-shuffle,"",50000.000000,5250.000000,1,0.990000,22.100067,0.200001,5661.417480,58.950180,0.000000,26,129,138,146,152,164,179,201,239,265,299,346,406,442,487,639,723,804,967,991,991,1082,21,26,28,29,30,32,34,38,42,44,48,53,65,79,114,198,321,409,599,779,850,881,19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
